stem,split,cls,cls_name,w,h,area,ar,cx,cy,max_eye_w,source,vg
yawn_new_2251_jpg.rf.d8d29471e37dd524c6878990a63b82bc,val,2,yawning,0.86875,0.773438,0.6719242625,1.123231597102806,0.434375,0.475781,0.0,yawn_new,44685
yawn_new_2254_jpg.rf.2663039699f066ac913e81664e7b8a00,val,2,yawning,1.0,0.688281,0.688281,1.4528949658642327,0.5,0.373437,0.0,yawn_new,44686
yawn_new_2260_jpg.rf.67b7ff7e1002dd9b70ac3cde16622329,val,2,yawning,1.0,0.911719,0.911719,1.0968291765335592,0.5,0.54375,0.0,yawn_new,44687
yawn_new_2270_jpg.rf.49b5103f1da3bc7fd08382359c028703,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44688
yawn_new_2270_jpg.rf.6c59492eb34d895138af6722002e07f1,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44689
yawn_new_2292_jpg.rf.7930fd20ca00ce7a97f53631c1b75cd8,val,2,yawning,0.94375,1.0,0.94375,0.94375,0.471875,0.5,0.0,yawn_new,44690
yawn_new_2293_jpg.rf.c99690809f805efe6041807e9edfc173,val,2,yawning,0.871875,0.864062,0.75335405625,1.0090421752142786,0.564063,0.535156,0.0,yawn_new,44692
yawn_new_2293_jpg.rf.fcdfe1e915ea81851dbc9a17940687f8,val,2,yawning,0.871875,0.864062,0.75335405625,1.0090421752142786,0.564063,0.535156,0.0,yawn_new,44692
yawn_new_2312_jpg.rf.8278c6830d57625abc985987a6eba799,val,2,yawning,1.0,0.846875,0.846875,1.1808118081180812,0.5,0.423438,0.0,yawn_new,44693
yawn_new_2318_jpg.rf.0d504b5f584c36ce25ec4af2b77031ed,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44695
yawn_new_2318_jpg.rf.ae94313323bcb2f954c649b1870a0c98,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44695
yawn_new_232_jpg.rf.1e098895ce2f2e4f4834d1664aa03607,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44697
yawn_new_232_jpg.rf.a3bf0ed1ffd5637b485621293c8e2055,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44697
yawn_new_2347_jpg.rf.206efe0cff09f0ab76df77c87bd9c15d,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44698
yawn_new_2347_jpg.rf.5951c6e51fa74d06a2f12b9e90611c27,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44699
yawn_new_234_jpg.rf.2be4856845ba697a949e40f34d4ab741,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44700
yawn_new_2368_jpg.rf.2b2b528efda63d257f60349a2d1d8275,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44702
yawn_new_2368_jpg.rf.9700a40ddcf3eefa4f8eb248b7a3b8f1,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44702
yawn_new_2393_jpg.rf.0daf1105681ec0e9c656a70f76d5fe99,val,2,yawning,0.785937,0.892188,0.7012035601559999,0.8809096289122921,0.607031,0.446094,0.0,yawn_new,44703
yawn_new_2393_jpg.rf.ebda85163f5e0637a4f74c73f352b70a,val,2,yawning,0.785937,0.892188,0.7012035601559999,0.8809096289122921,0.392969,0.446094,0.0,yawn_new,44704
yawn_new_2394_jpg.rf.5a008dcf8b6435e8a2ee65afbefc9c22,val,2,yawning,0.875781,1.0,0.875781,0.875781,0.558594,0.5,0.0,yawn_new,44705
yawn_new_2404_jpg.rf.1c0268d91e464a733119e038b6832a43,val,2,yawning,0.740625,0.864062,0.63994591875,0.8571433531390108,0.370312,0.432031,0.0,yawn_new,44706
yawn_new_2407_jpg.rf.163419eae833aad324a3b6eea70cb599,val,2,yawning,0.884375,0.80625,0.71302734375,1.0968992248062015,0.538281,0.471094,0.0,yawn_new,44707
yawn_new_2407_jpg.rf.beb5ffd93ca717eec63763ada4f9cf86,val,2,yawning,0.884375,0.80625,0.71302734375,1.0968992248062015,0.461719,0.471094,0.0,yawn_new,44708
yawn_new_2424_jpg.rf.4673b5568d4b354ade36a2951d7458e2,val,2,yawning,0.810937,0.805469,0.653184614453,1.0067885914914168,0.497656,0.564844,0.0,yawn_new,44710
yawn_new_2424_jpg.rf.b4951f402034cafb60c91ab7c9377117,val,2,yawning,0.810937,0.805469,0.653184614453,1.0067885914914168,0.497656,0.564844,0.0,yawn_new,44710
yawn_new_2434_jpg.rf.beab9335657bbd7d6572a9ee9b649ab8,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44711
yawn_new_243_jpg.rf.1f69e8c5e6a4e60d537746bfc85f7132,val,2,yawning,0.88125,0.748437,0.6595601062500001,1.1774538137478505,0.440625,0.402344,0.0,yawn_new,44712
yawn_new_243_jpg.rf.61ca43a80ddf3d5f8f19451ef2b488eb,val,2,yawning,0.88125,0.748437,0.6595601062500001,1.1774538137478505,0.559375,0.402344,0.0,yawn_new,44713
yawn_new_2450_jpg.rf.797dbf513f5d1846d87d5232e9d6eae7,val,2,yawning,0.885938,0.79375,0.7032132875,1.1161423622047244,0.442969,0.407813,0.0,yawn_new,44715
yawn_new_2450_jpg.rf.f81e23f73c03360de497ce8209a1e210,val,2,yawning,0.885938,0.79375,0.7032132875,1.1161423622047244,0.442969,0.407813,0.0,yawn_new,44715
yawn_new_2466_jpg.rf.171f0a4cec8223865d1a06d526c9a292,val,2,yawning,0.919531,0.735156,0.675998731836,1.2507971097290915,0.539844,0.441406,0.0,yawn_new,44717
yawn_new_2466_jpg.rf.a57b35769dde7b4885459058aed42d9a,val,2,yawning,0.919531,0.735156,0.675998731836,1.2507971097290915,0.539844,0.441406,0.0,yawn_new,44717
yawn_new_246_jpg.rf.517d4cca22696dd3a1971dcd12cd03c8,val,2,yawning,1.0,0.913281,0.913281,1.0949532509709499,0.5,0.457031,0.0,yawn_new,44718
yawn_new_2479_jpg.rf.b1b443320c680120426c15bbaf5ed6f6,val,2,yawning,0.939063,0.90625,0.85102584375,1.036207448275862,0.469531,0.453125,0.0,yawn_new,44719
yawn_new_2481_jpg.rf.28bc88e808035ff67129df9f45808a05,val,2,yawning,0.915625,0.859375,0.786865234375,1.0654545454545454,0.460156,0.429688,0.0,yawn_new,44720
yawn_new_2481_jpg.rf.75cc7715549f6fa98e82bfb4a4107fc0,val,2,yawning,0.915625,0.859375,0.786865234375,1.0654545454545454,0.539844,0.429688,0.0,yawn_new,44721
yawn_new_2491_jpg.rf.83578aa61ef221a65a48df32e67f9b6b,val,2,yawning,1.0,0.829688,0.829688,1.205272343338701,0.5,0.414844,0.0,yawn_new,44722
yawn_new_2499_jpg.rf.160e8b2a56524b8470752a73d664deb3,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44724
yawn_new_2499_jpg.rf.5e260dcc453da904b5b1b071fd920aa7,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44724
yawn_new_251_jpg.rf.1c4663d4d1447bc42ba501fc5eb1bd00,val,2,yawning,0.953906,0.782031,0.7459840630860001,1.219780290039653,0.478906,0.460938,0.0,yawn_new,44725
yawn_new_251_jpg.rf.e0e583ebc5d55814dd23b98bd9fd4708,val,2,yawning,0.953906,0.782031,0.7459840630860001,1.219780290039653,0.521094,0.460938,0.0,yawn_new,44726
yawn_new_253_jpg.rf.03073f92401e16fe4ccd0657c129d311,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44728
yawn_new_253_jpg.rf.3449eb21ff8186785dd3e263ca2e5cae,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44728
yawn_new_2550_jpg.rf.874b2a1ec6f247445648d1ceb563bbc6,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44729
yawn_new_2550_jpg.rf.d7da06711d2de3fa83a06df32f77c5b5,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44730
yawn_new_2553_jpg.rf.8dab94ac07d45b5c518731277b0f65f1,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44731
yawn_new_2570_jpg.rf.094e82cd5b933896ea4cc2972a85ccec,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44732
yawn_new_2570_jpg.rf.7670d30ed01e86a9a3aeaa3b0475e2ec,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44733
yawn_new_2582_jpg.rf.6d8dc293d341e119d5e459e6476cefe1,val,2,yawning,1.0,0.740625,0.740625,1.350210970464135,0.5,0.370312,0.0,yawn_new,44734
yawn_new_2582_jpg.rf.f478a15a064140c298002f0a3ced2943,val,2,yawning,1.0,0.740625,0.740625,1.350210970464135,0.5,0.370312,0.0,yawn_new,44735
yawn_new_2593_jpg.rf.cfb26c322fa3d8116f986999d209ce4a,val,2,yawning,0.596875,0.811719,0.484494778125,0.7353221989383026,0.298438,0.40625,0.0,yawn_new,44736
yawn_new_2603_jpg.rf.1963f4d008aff59017c71b8a0ba41217,val,2,yawning,0.996094,0.721094,0.718277406836,1.3813649815419349,0.498437,0.426563,0.0,yawn_new,44738
yawn_new_2603_jpg.rf.2d6a29c989af26478265dd91d62edfee,val,2,yawning,0.996094,0.721094,0.718277406836,1.3813649815419349,0.498437,0.426563,0.0,yawn_new,44738
yawn_new_2616_jpg.rf.302d5308d64dec2c3403c401fb3c888d,val,2,yawning,0.985156,1.0,0.985156,0.985156,0.507031,0.5,0.0,yawn_new,44739
yawn_new_2621_jpg.rf.32f553ec33b701a12405bcc480ad72f0,val,2,yawning,0.895312,0.792969,0.709954661328,1.1290630529062295,0.547656,0.459375,0.0,yawn_new,44741
yawn_new_2621_jpg.rf.79d4562c25d724cf516770cafd88599b,val,2,yawning,0.895312,0.792969,0.709954661328,1.1290630529062295,0.547656,0.459375,0.0,yawn_new,44741
yawn_new_2634_jpg.rf.723a7eeedee2a613709a3fb39ec6262e,val,2,yawning,0.858594,0.834375,0.7163893687499999,1.0290265168539325,0.570312,0.536719,0.0,yawn_new,44742
yawn_new_2634_jpg.rf.ed029d70e23eac3869806a31f3402c82,val,2,yawning,0.858594,0.834375,0.7163893687499999,1.0290265168539325,0.429688,0.536719,0.0,yawn_new,44743
yawn_new_264_jpg.rf.6b54b7b41818098b7d7d85b261a794b8,val,2,yawning,1.0,0.907031,0.907031,1.1024981505593523,0.5,0.546094,0.0,yawn_new,44745
yawn_new_264_jpg.rf.e63364ef6c6554341717ebb8df7c4af8,val,2,yawning,1.0,0.907031,0.907031,1.1024981505593523,0.5,0.546094,0.0,yawn_new,44745
yawn_new_2660_jpg.rf.9c9c16c0408146a59ab889fe469533e2,val,2,yawning,0.964063,0.91875,0.8857328812499999,1.0493202721088435,0.514844,0.459375,0.0,yawn_new,44746
yawn_new_2660_jpg.rf.ac9cdc30175d85b55659a481a55d3a23,val,2,yawning,0.964063,0.91875,0.8857328812499999,1.0493202721088435,0.485156,0.459375,0.0,yawn_new,44747
yawn_new_2675_jpg.rf.48f78fe85eba76ef245274598542c7c2,val,2,yawning,1.0,0.876563,0.876563,1.1408193136146518,0.5,0.438281,0.0,yawn_new,44748
yawn_new_2675_jpg.rf.e0c97c7882fec4de4bd2d44592d91c92,val,2,yawning,1.0,0.876563,0.876563,1.1408193136146518,0.5,0.438281,0.0,yawn_new,44749
yawn_new_2683_jpg.rf.d54d2959c7b6af03ef31c84a9325bcf3,val,2,yawning,1.0,0.860156,0.860156,1.1625798111040322,0.5,0.430469,0.0,yawn_new,44750
yawn_new_2685_jpg.rf.43af090405da8ef9e86a36db5d9bf901,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44752
yawn_new_2685_jpg.rf.f7fba2078cc19ebb76f8fc444487dafa,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44752
yawn_new_2699_jpg.rf.28893411f2a1800ca9bca016e5a0deea,val,2,yawning,0.927344,0.702344,0.651314494336,1.320355837025731,0.46875,0.471094,0.0,yawn_new,44753
yawn_new_2699_jpg.rf.b4fa0cc877896b5c64e9de915608ff81,val,2,yawning,0.927344,0.702344,0.651314494336,1.320355837025731,0.53125,0.471094,0.0,yawn_new,44754
yawn_new_2711_jpg.rf.5c7d23fdafee0e166d8a04c4aafb47c4,val,2,yawning,0.988281,0.828906,0.819192050586,1.1922715000253346,0.505469,0.414844,0.0,yawn_new,44755
yawn_new_2711_jpg.rf.f60431621f8a032e6c7772f957f9f79d,val,2,yawning,0.988281,0.828906,0.819192050586,1.1922715000253346,0.494531,0.414844,0.0,yawn_new,44756
yawn_new_2713_jpg.rf.2894cb9ef5faf17bf5be581e26b6d7be,val,2,yawning,0.871094,0.774219,0.674417525586,1.1251260948129664,0.471875,0.535156,0.0,yawn_new,44757
yawn_new_271_jpg.rf.81f00829bbbe172f0d393eb9027a117c,val,2,yawning,1.0,0.8875,0.8875,1.1267605633802817,0.5,0.55625,0.0,yawn_new,44758
yawn_new_2723_jpg.rf.15d2aadd702d1aebbb001e0943a0f598,val,2,yawning,0.83125,0.940625,0.7818945312500001,0.8837209302325582,0.584375,0.529687,0.0,yawn_new,44759
yawn_new_2723_jpg.rf.83533a383d42bf00bcf17612684e9525,val,2,yawning,0.83125,0.940625,0.7818945312500001,0.8837209302325582,0.584375,0.529687,0.0,yawn_new,44760
yawn_new_2738_jpg.rf.181694c91feb9d530d2cd3c0e33ebfc6,val,2,yawning,1.0,0.978125,0.978125,1.0223642172523961,0.5,0.489063,0.0,yawn_new,44761
yawn_new_2738_jpg.rf.3d685e23a1feded341d5fc3328771f4d,val,2,yawning,1.0,0.978125,0.978125,1.0223642172523961,0.5,0.489063,0.0,yawn_new,44762
yawn_new_2745_jpg.rf.fe94a0b99c3df27e7d5b5a879557ae9a,val,2,yawning,0.982031,1.0,0.982031,0.982031,0.508594,0.5,0.0,yawn_new,44763
yawn_new_2749_jpg.rf.d08e9e82f7e41a5823e554bea8104474,val,2,yawning,0.954688,0.81875,0.7816508,1.166031145038168,0.522656,0.428125,0.0,yawn_new,44764
yawn_new_2753_jpg.rf.95ac785ea8350ec5b1a57f4021fe4ddf,val,2,yawning,0.808594,0.859375,0.69488546875,0.9409093818181818,0.517188,0.532813,0.0,yawn_new,44766
yawn_new_2753_jpg.rf.ed7b35554de51452a46c22127cbb6e39,val,2,yawning,0.808594,0.859375,0.69488546875,0.9409093818181818,0.517188,0.532813,0.0,yawn_new,44766
yawn_new_2755_jpg.rf.01cf301504e9d40f7e86471d4d42b361,val,2,yawning,0.880469,0.874219,0.7697227287109999,1.0071492383487433,0.440625,0.455469,0.0,yawn_new,44846
yawn_new_2755_jpg.rf.6d0c359a87543fb0dfedd3b44be5b6ce,val,2,yawning,0.880469,0.874219,0.7697227287109999,1.0071492383487433,0.559375,0.455469,0.0,yawn_new,44845
yawn_new_287_jpg.rf.54c01e4df4c3fc1768b208fbf547b7ee,val,2,yawning,0.978906,0.711719,0.696705999414,1.375410801172935,0.489844,0.471094,0.0,yawn_new,44769
yawn_new_287_jpg.rf.ee2696ea9b5277ea3fcfde8c8c9967df,val,2,yawning,0.978906,0.711719,0.696705999414,1.375410801172935,0.510156,0.471094,0.0,yawn_new,44770
yawn_new_300_jpg.rf.2f5f86142eedfdc846877d28b8fd2c8f,val,2,yawning,0.9,0.823438,0.7410942,1.0929784634665878,0.45,0.584375,0.0,yawn_new,44772
yawn_new_300_jpg.rf.47217e1bbdee1f37727037e64a55b270,val,2,yawning,0.9,0.823438,0.7410942,1.0929784634665878,0.45,0.584375,0.0,yawn_new,44772
yawn_new_317_jpg.rf.050eb1f7b34508a5338f2134627d088c,val,2,yawning,0.971094,0.871094,0.845914156836,1.114798173331466,0.494531,0.467969,0.0,yawn_new,44774
yawn_new_317_jpg.rf.1da15f188f5690efc0e5eb7d04194b74,val,2,yawning,0.971094,0.871094,0.845914156836,1.114798173331466,0.494531,0.467969,0.0,yawn_new,44774
yawn_new_32_jpg.rf.f6f9fca6b2c5d6268c02542a97512646,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44775
yawn_new_330_jpg.rf.1fce8997ea9be743a1a5117ef332be75,val,2,yawning,0.989062,0.76875,0.7603414125000001,1.2865847154471544,0.505469,0.384375,0.0,yawn_new,44777
yawn_new_330_jpg.rf.7bc6f79deabf20e347e644d0aa482547,val,2,yawning,0.989062,0.76875,0.7603414125000001,1.2865847154471544,0.505469,0.384375,0.0,yawn_new,44777
yawn_new_337_jpg.rf.7b657cc7b3f3afb951d7a8b321910c1a,val,2,yawning,0.857812,0.977344,0.838377411328,0.877697105625041,0.563281,0.507031,0.0,yawn_new,44778
yawn_new_347_jpg.rf.e822728ab8dbfcc59079ef0961767875,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44779
yawn_new_348_jpg.rf.7716613b47d5a56b1f2fffa261a6fadb,val,2,yawning,0.824219,0.626563,0.516425129297,1.315460695891714,0.417187,0.469531,0.0,yawn_new,44780
yawn_new_348_jpg.rf.7d3a4286223e7f00330c145b5ffc31cf,val,2,yawning,0.824219,0.626563,0.516425129297,1.315460695891714,0.582812,0.469531,0.0,yawn_new,44781
yawn_new_36_jpg.rf.09c6c3d3c98d3f7f73eb5144592b0dda,val,2,yawning,0.81875,1.0,0.81875,0.81875,0.44375,0.5,0.0,yawn_new,44783
yawn_new_36_jpg.rf.dc27c6362e988088b4af3ecf6e09ed98,val,2,yawning,0.81875,1.0,0.81875,0.81875,0.44375,0.5,0.0,yawn_new,44783
yawn_new_381_jpg.rf.2fda099ff956fa36aae23a54f382a4f3,val,2,yawning,0.89375,0.903125,0.80716796875,0.9896193771626298,0.446875,0.459375,0.0,yawn_new,44784
yawn_new_381_jpg.rf.af2e5e8f177d3a9afc8ea9544f54c896,val,2,yawning,0.89375,0.903125,0.80716796875,0.9896193771626298,0.553125,0.459375,0.0,yawn_new,44785
yawn_new_395_jpg.rf.b712b899b32b4aa54a84be681f9e8d0c,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44787
yawn_new_395_jpg.rf.cde2568158c97ed784ca8d4448cf0911,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44787
yawn_new_397_jpg.rf.74390efc398b3bd35b3659641ef3ddc6,val,2,yawning,0.89375,0.823438,0.7359477125,1.0853883352480698,0.446875,0.411719,0.0,yawn_new,44788
yawn_new_414_jpg.rf.3e8791e11ef3b08f3ec8a3ba8d412945,val,2,yawning,1.0,0.826562,0.826562,1.2098305995194552,0.5,0.413281,0.0,yawn_new,44790
yawn_new_414_jpg.rf.675a4c1975a8795c1a8642c8b179182c,val,2,yawning,1.0,0.826562,0.826562,1.2098305995194552,0.5,0.413281,0.0,yawn_new,44790
yawn_new_427_jpg.rf.9e7b3416cd5c223743370856ac201f40,val,2,yawning,0.764062,0.723437,0.552750721094,1.056155546371004,0.514062,0.427344,0.0,yawn_new,44791
yawn_new_427_jpg.rf.a09ba7015265955ca5a9fdcc1a17a3a9,val,2,yawning,0.764062,0.723437,0.552750721094,1.056155546371004,0.485938,0.427344,0.0,yawn_new,44792
yawn_new_439_jpg.rf.2ebe7a13f51fdd5e1d99ad7d7752ba8f,val,2,yawning,0.792188,0.979688,0.776097077344,0.8086125378691992,0.603906,0.510156,0.0,yawn_new,44793
yawn_new_439_jpg.rf.fbc0003e86fa7ca7e29aa2d9b300ade4,val,2,yawning,0.792188,0.979688,0.776097077344,0.8086125378691992,0.396094,0.510156,0.0,yawn_new,44794
yawn_new_455_jpg.rf.10b2dd13acf42f5e0fc526dfa0daad81,val,2,yawning,0.744531,0.685937,0.5107013605470001,1.0854218390318644,0.625,0.653125,0.0,yawn_new,44795
yawn_new_457_jpg.rf.5003df9233a2ad638ef905d554e8502f,val,2,yawning,0.838281,0.885938,0.742664992578,0.9462072966731306,0.522656,0.550781,0.0,yawn_new,44797
yawn_new_457_jpg.rf.83f8f0f338efaa8cebbf3743e18280e5,val,2,yawning,0.838281,0.885938,0.742664992578,0.9462072966731306,0.522656,0.550781,0.0,yawn_new,44797
yawn_new_475_jpg.rf.3773a498af5d37b919295d3950be3f28,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44799
yawn_new_475_jpg.rf.902e7e043017632935c8d3758d7f0adb,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44799
yawn_new_479_jpg.rf.0500ac9cfdc0ede9b69c6466936f53d1,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44800
yawn_new_496_jpg.rf.2901f0d8679e84ad3cb52071aa92a5a4,val,2,yawning,0.947656,0.90625,0.8588132500000001,1.0456893793103448,0.523438,0.542188,0.0,yawn_new,44801
yawn_new_496_jpg.rf.ef3853a87779a7dbfda97c2f86c307b6,val,2,yawning,0.947656,0.90625,0.8588132500000001,1.0456893793103448,0.476562,0.542188,0.0,yawn_new,44802
yawn_new_508_jpg.rf.12e859b4d5630d0a95b05c302dd4e06e,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44803
yawn_new_508_jpg.rf.218ccc297732c11deb80ffacbaca7add,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44804
yawn_new_514_jpg.rf.b31523efb9408c157c20c7fd691ecad3,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44805
yawn_new_525_jpg.rf.26395938b6a08cc6e751786e643b0d1a,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44806
yawn_new_525_jpg.rf.7f8f19d3cc4bd8d7e927f26282d17686,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44807
yawn_new_539_jpg.rf.c7e3d006084942f52712f9b6451da2a7,val,2,yawning,1.0,0.846875,0.846875,1.1808118081180812,0.5,0.423438,0.0,yawn_new,44809
yawn_new_539_jpg.rf.c93228b9246e284f3f32a513443b1773,val,2,yawning,1.0,0.846875,0.846875,1.1808118081180812,0.5,0.423438,0.0,yawn_new,44809
yawn_new_54_jpg.rf.113ff424e1c3a35f3e141c10881fb825,val,2,yawning,1.0,0.689844,0.689844,1.4496030986715838,0.5,0.454688,0.0,yawn_new,44810
yawn_new_54_jpg.rf.ec92aafb786ffee5c459983c1316a801,val,2,yawning,1.0,0.689844,0.689844,1.4496030986715838,0.5,0.454688,0.0,yawn_new,44811
yawn_new_550_jpg.rf.86a4e42f72c4ac2126d527f10a2139da,val,2,yawning,0.967187,0.867969,0.839488333203,1.1143105341319794,0.516406,0.561719,0.0,yawn_new,44812
yawn_new_556_jpg.rf.c1063d6727b41712dcb240a4b5cdda03,val,2,yawning,1.0,0.800781,0.800781,1.2487808776681766,0.5,0.516406,0.0,yawn_new,44813
yawn_new_566_jpg.rf.86ab19ce029c5cb2c0e4f38790325043,val,2,yawning,0.91875,0.930469,0.8548683937499999,0.9874052762639056,0.540625,0.465625,0.0,yawn_new,44815
yawn_new_566_jpg.rf.a1103c656d89a7d18ca07d8178184d2d,val,2,yawning,0.91875,0.930469,0.8548683937499999,0.9874052762639056,0.540625,0.465625,0.0,yawn_new,44815
yawn_new_584_jpg.rf.03d410ac09b5836af2295f9759758528,val,2,yawning,1.0,0.810937,0.810937,1.2331414154243794,0.5,0.405469,0.0,yawn_new,44817
yawn_new_584_jpg.rf.1387c39006a5e5496f2a2ba45a3c9198,val,2,yawning,1.0,0.810937,0.810937,1.2331414154243794,0.5,0.405469,0.0,yawn_new,44817
yawn_new_595_jpg.rf.484a141a5015a05cfa106e1498d23648,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44818
yawn_new_598_jpg.rf.98989ba44a28e9c48f57831d8ad2a6a9,val,2,yawning,0.871875,0.829688,0.723384225,1.0508468243484297,0.564063,0.585156,0.0,yawn_new,44819
yawn_new_599_jpg.rf.0008a47c267f139301572b39e0b7bf2f,val,2,yawning,1.0,0.860156,0.860156,1.1625798111040322,0.5,0.430469,0.0,yawn_new,44820
yawn_new_599_jpg.rf.757832050ea227b57a12ac521eed5f96,val,2,yawning,1.0,0.860156,0.860156,1.1625798111040322,0.5,0.430469,0.0,yawn_new,44821
yawn_new_60_jpg.rf.7e213d8d9e2962888269426e26160dd4,val,2,yawning,0.876563,0.752344,0.659476913672,1.1651093116978404,0.492969,0.463281,0.0,yawn_new,44822
yawn_new_60_jpg.rf.ce5c723a3d24d55bb9cabeace417f4f3,val,2,yawning,0.876563,0.752344,0.659476913672,1.1651093116978404,0.507031,0.463281,0.0,yawn_new,44823
yawn_new_627_jpg.rf.23a77b04fda9f9079b1f2e0dac9a4219,val,2,yawning,1.0,0.854688,0.854688,1.1700175970646598,0.5,0.427344,0.0,yawn_new,44825
yawn_new_627_jpg.rf.fa843782a04f46d8ce5993874ff581aa,val,2,yawning,1.0,0.854688,0.854688,1.1700175970646598,0.5,0.427344,0.0,yawn_new,44825
yawn_new_643_jpg.rf.a02e548fed0d37b48779dd14145f560e,val,2,yawning,1.0,0.807031,0.807031,1.239109773973986,0.5,0.473438,0.0,yawn_new,44826
yawn_new_644_jpg.rf.12d50b9b00f733d49123723e32dd7b80,val,2,yawning,0.929688,0.827344,0.769171788672,1.1237018700806436,0.509375,0.580469,0.0,yawn_new,44827
yawn_new_644_jpg.rf.f1153d8de8a89a081b3e0942de723461,val,2,yawning,0.929688,0.827344,0.769171788672,1.1237018700806436,0.490625,0.580469,0.0,yawn_new,44828
yawn_new_65_jpg.rf.b8d14c4a942ceb7ba9612afe41e9e16a,val,2,yawning,0.889062,0.771094,0.685550373828,1.1529878328712195,0.503125,0.444531,0.0,yawn_new,44830
yawn_new_65_jpg.rf.fcdc56276cca54c517a719a45dd3eaf5,val,2,yawning,0.889062,0.771094,0.685550373828,1.1529878328712195,0.503125,0.444531,0.0,yawn_new,44830
yawn_new_669_jpg.rf.9f216230de105d3fc2b2ee0770abb5b8,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44831
yawn_new_678_jpg.rf.184f417a40a08ec4799ea2136d0e71df,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44832
yawn_new_678_jpg.rf.b1494e090e21d5e19404dfeaccd3f427,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44833
yawn_new_699_jpg.rf.97b0082c66b26af1b0134dfb70f8a547,val,2,yawning,0.922656,1.0,0.922656,0.922656,0.535937,0.5,0.0,yawn_new,44834
yawn_new_699_jpg.rf.996c60c4d3c8ebb8782ce2a853e184d8,val,2,yawning,0.922656,1.0,0.922656,0.922656,0.535937,0.5,0.0,yawn_new,44835
yawn_new_706_jpg.rf.a835372cd8b451d6c2aef9319dc4b585,val,2,yawning,1.0,1.0,1.0,1.0,0.5,0.5,0.0,yawn_new,44836
yawn_new_719_jpg.rf.2f93aaf3a1c9c5e148e9171bd3dac092,val,2,yawning,1.0,0.840625,0.840625,1.1895910780669146,0.5,0.420312,0.0,yawn_new,44838
yawn_new_719_jpg.rf.6aad51a1bf92aa7843a4d1d535883568,val,2,yawning,1.0,0.840625,0.840625,1.1895910780669146,0.5,0.420312,0.0,yawn_new,44838
