original_path,new_path,split,source,class_ids,keep_or_remove,reason_code,confidence,visual_group_id,session_id
C:\ssd projects\nano big\data\Dataset-Main\images\val\500_jpg.rf.ec974f335186959c56ac0f6cfb992732.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\500_jpg.rf.ec974f335186959c56ac0f6cfb992732.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41103,
C:\ssd projects\nano big\data\Dataset-Main\images\val\500_jpg.rf.f7f15f5eba0b1e776b7107d8a2639d63.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\500_jpg.rf.f7f15f5eba0b1e776b7107d8a2639d63.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41104,
C:\ssd projects\nano big\data\Dataset-Main\images\val\501_jpg.rf.1fd77b090a11f9acb194b0d9a23c4865.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,41106,
C:\ssd projects\nano big\data\Dataset-Main\images\val\502_jpg.rf.070f80e65a87e9adbaaf2e7f1376e379.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,41106,
C:\ssd projects\nano big\data\Dataset-Main\images\val\503_jpg.rf.6d57426a29e57a8dfe7b0112a2c161c2.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\503_jpg.rf.6d57426a29e57a8dfe7b0112a2c161c2.jpg,val,bare_numeric,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,41107,
C:\ssd projects\nano big\data\Dataset-Main\images\val\506_jpg.rf.515c43fc59a202e64ce37e2464e6f565.jpg,,val,bare_numeric,1,REMOVE,CROSS_SPLIT_NEARDUP_LEAKAGE,HIGH,41108,
C:\ssd projects\nano big\data\Dataset-Main\images\val\507_jpg.rf.2534314a6fba6d821bd0e0f94d70f5be.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\507_jpg.rf.2534314a6fba6d821bd0e0f94d70f5be.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41109,
C:\ssd projects\nano big\data\Dataset-Main\images\val\507_jpg.rf.5e708cf18366e90d30f085302688846f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\507_jpg.rf.5e708cf18366e90d30f085302688846f.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41110,
C:\ssd projects\nano big\data\Dataset-Main\images\val\513_jpg.rf.a99c95a1a31926ed0ca093fbd3fa0636.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\513_jpg.rf.a99c95a1a31926ed0ca093fbd3fa0636.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41111,
C:\ssd projects\nano big\data\Dataset-Main\images\val\513_jpg.rf.d0a21e4d2156cdcb3b29f6a7841dfd6f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\513_jpg.rf.d0a21e4d2156cdcb3b29f6a7841dfd6f.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41112,
C:\ssd projects\nano big\data\Dataset-Main\images\val\516_jpg.rf.2425c231a44f066865a20f4fa7844691.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,40047,
C:\ssd projects\nano big\data\Dataset-Main\images\val\516_jpg.rf.90faae32ead96218e8e24f188912c252.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,40047,
C:\ssd projects\nano big\data\Dataset-Main\images\val\516_jpg.rf.efd92c7b369221b7084816f71549b2bd.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,41230,
C:\ssd projects\nano big\data\Dataset-Main\images\val\518_jpg.rf.24a966e9e94023ec9f8061f1a221bd0c.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,41230,
C:\ssd projects\nano big\data\Dataset-Main\images\val\518_jpg.rf.3545ee11ecf6e9b95737524d11fc871d.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43542,
C:\ssd projects\nano big\data\Dataset-Main\images\val\518_jpg.rf.51fa8267e4ef6961ee59dd9dade84204.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,40047,
C:\ssd projects\nano big\data\Dataset-Main\images\val\51_jpg.rf.21b60ac4f8652304b0ae951e424514e8.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\51_jpg.rf.21b60ac4f8652304b0ae951e424514e8.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41119,
C:\ssd projects\nano big\data\Dataset-Main\images\val\520_jpg.rf.ad63384b6ac6d501fd815595be8ae9a2.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\520_jpg.rf.ad63384b6ac6d501fd815595be8ae9a2.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41120,
C:\ssd projects\nano big\data\Dataset-Main\images\val\521_jpg.rf.375cc0646797a481bb22890c9089e76f.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,40047,
C:\ssd projects\nano big\data\Dataset-Main\images\val\521_jpg.rf.d3fb5f97a875aeb31d6fa1340419a0eb.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43479,
C:\ssd projects\nano big\data\Dataset-Main\images\val\521_jpg.rf.fbeb001ac39877ad547736e63c5de87b.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,40047,
C:\ssd projects\nano big\data\Dataset-Main\images\val\525_jpg.rf.b6865f987bd0e06da6fcbdfc434145c5.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\525_jpg.rf.b6865f987bd0e06da6fcbdfc434145c5.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41124,
C:\ssd projects\nano big\data\Dataset-Main\images\val\526_jpg.rf.6b00b7924dc55bbd4fd260a435b08ddc.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\526_jpg.rf.6b00b7924dc55bbd4fd260a435b08ddc.jpg,val,bare_numeric,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,41255,
C:\ssd projects\nano big\data\Dataset-Main\images\val\526_jpg.rf.6cec728f4d04a56ed1eb4eea5e79d652.jpg,,val,bare_numeric,0,REMOVE,DUPLICATE_NEAR,HIGH,43482,
C:\ssd projects\nano big\data\Dataset-Main\images\val\526_jpg.rf.9becca2ac9abce6bbf330199cab35c9d.jpg,,val,bare_numeric,0,REMOVE,DUPLICATE_NEAR,HIGH,41131,
C:\ssd projects\nano big\data\Dataset-Main\images\val\526_jpg.rf.9f52c42f247123732f350798a92d5e96.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\526_jpg.rf.9f52c42f247123732f350798a92d5e96.jpg,val,bare_numeric,0,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,41128,
C:\ssd projects\nano big\data\Dataset-Main\images\val\526_jpg.rf.a343509964fb4212e3176fcc0d6d4042.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\526_jpg.rf.a343509964fb4212e3176fcc0d6d4042.jpg,val,bare_numeric,"0,2",KEEP,NEARDUP_CLUSTER_REPRESENTATIVE,HIGH,43482,
C:\ssd projects\nano big\data\Dataset-Main\images\val\526_jpg.rf.c52854ac4dcd83e4394d4cb1d40b3adf.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\526_jpg.rf.c52854ac4dcd83e4394d4cb1d40b3adf.jpg,val,bare_numeric,"0,2",KEEP,NEARDUP_CLUSTER_REPRESENTATIVE,HIGH,41131,
C:\ssd projects\nano big\data\Dataset-Main\images\val\526_jpg.rf.fe9fe288866b38e6e68fc1dbbc197111.jpg,,val,bare_numeric,"0,2",REMOVE,DUPLICATE_NEAR,HIGH,41131,
C:\ssd projects\nano big\data\Dataset-Main\images\val\52_jpg.rf.86c0d405477fe18408cdfe49f85449bc.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\52_jpg.rf.86c0d405477fe18408cdfe49f85449bc.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41132,
C:\ssd projects\nano big\data\Dataset-Main\images\val\531_jpg.rf.069702336531e45a8b92dc80fadc2cbb.jpg,,val,bare_numeric,2,REMOVE,CROSS_SPLIT_NEARDUP_LEAKAGE,HIGH,41133,
C:\ssd projects\nano big\data\Dataset-Main\images\val\531_jpg.rf.36f7daac46cfe86a4c273d224e4b09e3.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\531_jpg.rf.36f7daac46cfe86a4c273d224e4b09e3.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41134,
C:\ssd projects\nano big\data\Dataset-Main\images\val\531_jpg.rf.3dfbaf031f52e2d89144ea2163460272.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\531_jpg.rf.3dfbaf031f52e2d89144ea2163460272.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41135,
C:\ssd projects\nano big\data\Dataset-Main\images\val\531_jpg.rf.89e5451223ad314e1239f5c4c7379e8a.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\531_jpg.rf.89e5451223ad314e1239f5c4c7379e8a.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41136,
C:\ssd projects\nano big\data\Dataset-Main\images\val\532_jpg.rf.783d7db825fdf0b0d09890c0e1ef2b87.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\532_jpg.rf.783d7db825fdf0b0d09890c0e1ef2b87.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41137,
C:\ssd projects\nano big\data\Dataset-Main\images\val\533_jpg.rf.22f46720fd68a9eedc1f813fb0f23ff1.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\533_jpg.rf.22f46720fd68a9eedc1f813fb0f23ff1.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41138,
C:\ssd projects\nano big\data\Dataset-Main\images\val\533_jpg.rf.26962970819841d85d56d1e8ca628667.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\533_jpg.rf.26962970819841d85d56d1e8ca628667.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41139,
C:\ssd projects\nano big\data\Dataset-Main\images\val\533_jpg.rf.322e66ed9b4e970dfee93b146679e584.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\533_jpg.rf.322e66ed9b4e970dfee93b146679e584.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41140,
C:\ssd projects\nano big\data\Dataset-Main\images\val\53_jpg.rf.e59df874aca1926d4be1d93346723479.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\53_jpg.rf.e59df874aca1926d4be1d93346723479.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41141,
C:\ssd projects\nano big\data\Dataset-Main\images\val\540_jpg.rf.dc517311f683fafabdfce5506f7cb34c.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\540_jpg.rf.dc517311f683fafabdfce5506f7cb34c.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41142,
C:\ssd projects\nano big\data\Dataset-Main\images\val\540_jpg.rf.fd1e36eea2a4a49dadb26035cb1106dd.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\540_jpg.rf.fd1e36eea2a4a49dadb26035cb1106dd.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41143,
C:\ssd projects\nano big\data\Dataset-Main\images\val\541_jpg.rf.95d841152cc79e2caf100e3ab9b825f7.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\541_jpg.rf.95d841152cc79e2caf100e3ab9b825f7.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41144,
C:\ssd projects\nano big\data\Dataset-Main\images\val\543_jpg.rf.4e0eeac7bfeeb6d9958358d18562de09.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43931,
C:\ssd projects\nano big\data\Dataset-Main\images\val\543_jpg.rf.5e9ebd2d5abb5f212492bd4aa3b71105.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43486,
C:\ssd projects\nano big\data\Dataset-Main\images\val\543_jpg.rf.cfb44062590a3f4a41f5f3bc340afeba.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43486,
C:\ssd projects\nano big\data\Dataset-Main\images\val\547_jpg.rf.e422a010bf2daf5104da0ca2f1efd5f3.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\547_jpg.rf.e422a010bf2daf5104da0ca2f1efd5f3.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41148,
C:\ssd projects\nano big\data\Dataset-Main\images\val\54_jpg.rf.0da609ee9964da426cbdd0c93ab8df3c.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\54_jpg.rf.0da609ee9964da426cbdd0c93ab8df3c.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41149,
C:\ssd projects\nano big\data\Dataset-Main\images\val\550_jpg.rf.cdbdfc9ee0b187d7961b1a7b51f3720c.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\550_jpg.rf.cdbdfc9ee0b187d7961b1a7b51f3720c.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41150,
C:\ssd projects\nano big\data\Dataset-Main\images\val\551_jpg.rf.6e6b349636280d4b2ea95efe59144aa2.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43490,
C:\ssd projects\nano big\data\Dataset-Main\images\val\551_jpg.rf.878bc8926f843272eef122294f21cfca.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43951,
C:\ssd projects\nano big\data\Dataset-Main\images\val\551_jpg.rf.9d2633b571671b0793da36b2e2de9df5.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,41339,
C:\ssd projects\nano big\data\Dataset-Main\images\val\552_jpg.rf.704e277af92e5c7eda33a027ab4b09b5.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43490,
C:\ssd projects\nano big\data\Dataset-Main\images\val\552_jpg.rf.a8ae5dfab4f2472bc868edd3dbe7bfc2.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43490,
C:\ssd projects\nano big\data\Dataset-Main\images\val\552_jpg.rf.b57c1c194bcda517e07d59c5e75e6d73.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,41339,
C:\ssd projects\nano big\data\Dataset-Main\images\val\552_jpg.rf.e21f22e29033228e9d3e1f2ec4b545bd.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\552_jpg.rf.e21f22e29033228e9d3e1f2ec4b545bd.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41157,
C:\ssd projects\nano big\data\Dataset-Main\images\val\553_jpg.rf.971fd53d0abb17e999358a140bd0923f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\553_jpg.rf.971fd53d0abb17e999358a140bd0923f.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41158,
C:\ssd projects\nano big\data\Dataset-Main\images\val\554_jpg.rf.26d2b2de0d6b708fee87d85d1000b8c0.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43951,
C:\ssd projects\nano big\data\Dataset-Main\images\val\554_jpg.rf.34ff60459431ffadcad1d142e0ae35f6.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43951,
C:\ssd projects\nano big\data\Dataset-Main\images\val\554_jpg.rf.58bbebbe431b06934908b493fe7d0849.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\554_jpg.rf.58bbebbe431b06934908b493fe7d0849.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41161,
C:\ssd projects\nano big\data\Dataset-Main\images\val\554_jpg.rf.b4740ee18b626b87e084604505efc99f.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43490,
C:\ssd projects\nano big\data\Dataset-Main\images\val\555_jpg.rf.219a7bfde34d18e75275d80479629926.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43490,
C:\ssd projects\nano big\data\Dataset-Main\images\val\555_jpg.rf.61e9269d860e6a7c8e91d2b6db148bd7.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\555_jpg.rf.61e9269d860e6a7c8e91d2b6db148bd7.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41164,
C:\ssd projects\nano big\data\Dataset-Main\images\val\555_jpg.rf.ca62836688f67f099cf945414b5b2b31.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,41332,
C:\ssd projects\nano big\data\Dataset-Main\images\val\557_jpg.rf.0d5f1554d9f857a13e72363a9408c19d.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,41332,
C:\ssd projects\nano big\data\Dataset-Main\images\val\557_jpg.rf.2947cd5c01f8bfeed639c294cd518310.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43490,
C:\ssd projects\nano big\data\Dataset-Main\images\val\558_jpg.rf.dd0b5815f20e7e990e34c69fff69e043.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\558_jpg.rf.dd0b5815f20e7e990e34c69fff69e043.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41168,
C:\ssd projects\nano big\data\Dataset-Main\images\val\55_jpg.rf.61ec1c2d3e1e73117875d8639fe723e8.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\55_jpg.rf.61ec1c2d3e1e73117875d8639fe723e8.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41169,
C:\ssd projects\nano big\data\Dataset-Main\images\val\560_jpg.rf.f687d7e4f0525b9e477e743cd9d6e695.jpg,,val,bare_numeric,1,REMOVE,CROSS_SPLIT_NEARDUP_LEAKAGE,HIGH,46606,
C:\ssd projects\nano big\data\Dataset-Main\images\val\561_jpg.rf.a16110a8f48dee8d0e17d944306c7e02.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\561_jpg.rf.a16110a8f48dee8d0e17d944306c7e02.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41171,
C:\ssd projects\nano big\data\Dataset-Main\images\val\562_jpg.rf.43be8e71e62a765fea9aa077dd8dfc84.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43951,
C:\ssd projects\nano big\data\Dataset-Main\images\val\562_jpg.rf.707daabd77814b39097cb644b91f014d.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43490,
C:\ssd projects\nano big\data\Dataset-Main\images\val\562_jpg.rf.db5962b72f9b01c7265df9a45d4b338d.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43490,
C:\ssd projects\nano big\data\Dataset-Main\images\val\563_jpg.rf.35223f7bfd1864e5e5104c591a666705.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43490,
C:\ssd projects\nano big\data\Dataset-Main\images\val\563_jpg.rf.37c8908e7c834e8dde472064b33633d1.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43490,
C:\ssd projects\nano big\data\Dataset-Main\images\val\563_jpg.rf.c1982de00f53b3cc823f54d80dec0c91.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43490,
C:\ssd projects\nano big\data\Dataset-Main\images\val\564_jpg.rf.0f51ea6b8bf587b9c78100f4c3f02852.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43951,
C:\ssd projects\nano big\data\Dataset-Main\images\val\564_jpg.rf.86e8bd7dd333fbced13363082051b88b.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43490,
C:\ssd projects\nano big\data\Dataset-Main\images\val\564_jpg.rf.a7922e9fe86ac5f0156f2620542fe005.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,41339,
C:\ssd projects\nano big\data\Dataset-Main\images\val\564_jpg.rf.d686625829b0d9cc4df9c271d9e234c0.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\564_jpg.rf.d686625829b0d9cc4df9c271d9e234c0.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41181,
C:\ssd projects\nano big\data\Dataset-Main\images\val\56_jpg.rf.8069af62337df474734d725755830b99.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\56_jpg.rf.8069af62337df474734d725755830b99.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41182,
C:\ssd projects\nano big\data\Dataset-Main\images\val\56_jpg.rf.949f7aaf93b281dc29beb6a91e9c204e.jpg,,val,bare_numeric,2,REMOVE,CROSS_SPLIT_NEARDUP_LEAKAGE,HIGH,41183,
C:\ssd projects\nano big\data\Dataset-Main\images\val\577_jpg.rf.9788dce886796edc1f0f4833ae42c7a7.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\577_jpg.rf.9788dce886796edc1f0f4833ae42c7a7.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41184,
C:\ssd projects\nano big\data\Dataset-Main\images\val\579_jpg.rf.22ad0b199095059a7ffbc81345085172.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\579_jpg.rf.22ad0b199095059a7ffbc81345085172.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41185,
C:\ssd projects\nano big\data\Dataset-Main\images\val\579_jpg.rf.b525c0bf0454cdb13696a443993b85d4.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\579_jpg.rf.b525c0bf0454cdb13696a443993b85d4.jpg,val,bare_numeric,0,KEEP,UNIQUE,HIGH,41186,
C:\ssd projects\nano big\data\Dataset-Main\images\val\579_jpg.rf.f7e516b3adfa747635d42781b71d0677.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\579_jpg.rf.f7e516b3adfa747635d42781b71d0677.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41187,
C:\ssd projects\nano big\data\Dataset-Main\images\val\580_jpg.rf.1d8d7898d22ff55e95cabd76a36c3a0c.jpg,,val,bare_numeric,1,REMOVE,CROSS_SPLIT_NEARDUP_LEAKAGE,HIGH,41188,
C:\ssd projects\nano big\data\Dataset-Main\images\val\583_jpg.rf.4b5737ee92e3c17f0f34fa81e95217ab.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\583_jpg.rf.4b5737ee92e3c17f0f34fa81e95217ab.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41189,
C:\ssd projects\nano big\data\Dataset-Main\images\val\586_jpg.rf.eadaa335863616de1ae2f159d0afab55.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\586_jpg.rf.eadaa335863616de1ae2f159d0afab55.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41190,
C:\ssd projects\nano big\data\Dataset-Main\images\val\589_jpg.rf.dab3f20e98dd16035f745209b9f67782.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\589_jpg.rf.dab3f20e98dd16035f745209b9f67782.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41191,
C:\ssd projects\nano big\data\Dataset-Main\images\val\590_jpg.rf.49ee8cf7427e59538f826f66f72dc62e.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\590_jpg.rf.49ee8cf7427e59538f826f66f72dc62e.jpg,val,bare_numeric,2,KEEP,NEARDUP_SMALL_CLUSTER_KEPT,MEDIUM,45758,
C:\ssd projects\nano big\data\Dataset-Main\images\val\590_jpg.rf.840d00c44f99d513d938df63c12681b1.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\590_jpg.rf.840d00c44f99d513d938df63c12681b1.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41193,
C:\ssd projects\nano big\data\Dataset-Main\images\val\590_jpg.rf.cd729e7c534577c94574e4ef208426bf.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\590_jpg.rf.cd729e7c534577c94574e4ef208426bf.jpg,val,bare_numeric,2,KEEP,UNIQUE,HIGH,41194,
C:\ssd projects\nano big\data\Dataset-Main\images\val\596_jpg.rf.08b063b49a70a27d9c3c80b29efcf579.jpg,,val,bare_numeric,"0,2",REMOVE,CROSS_SPLIT_NEARDUP_LEAKAGE,HIGH,43919,
C:\ssd projects\nano big\data\Dataset-Main\images\val\596_jpg.rf.2c3c08d409dda2e89bb97c901c1051cd.jpg,,val,bare_numeric,0,REMOVE,CROSS_SPLIT_NEARDUP_LEAKAGE,HIGH,43919,
C:\ssd projects\nano big\data\Dataset-Main\images\val\596_jpg.rf.4f81eafb0e56c97e83a67ca911d91959.jpg,,val,bare_numeric,"0,2",REMOVE,CROSS_SPLIT_NEARDUP_LEAKAGE,HIGH,43919,
C:\ssd projects\nano big\data\Dataset-Main\images\val\596_jpg.rf.ab9f7fdbe05905c36bea8cbdf0d4385f.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\596_jpg.rf.ab9f7fdbe05905c36bea8cbdf0d4385f.jpg,val,bare_numeric,"0,2",KEEP,NEARDUP_CLUSTER_REPRESENTATIVE,HIGH,43917,
C:\ssd projects\nano big\data\Dataset-Main\images\val\597_jpg.rf.41a5ed9d4187246c20bfa75b0cd7fc93.jpg,,val,bare_numeric,2,REMOVE,CROSS_SPLIT_NEARDUP_LEAKAGE,HIGH,46693,
C:\ssd projects\nano big\data\Dataset-Main\images\val\597_jpg.rf.a57d892c9c7ee70ae6ab6370cb16c253.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43971,
C:\ssd projects\nano big\data\Dataset-Main\images\val\597_jpg.rf.ca9bd91d0fb94ad6083f3f589986ed62.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43971,
C:\ssd projects\nano big\data\Dataset-Main\images\val\597_jpg.rf.cd9343708e05d6f55cc280adf0693254.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,41410,
C:\ssd projects\nano big\data\Dataset-Main\images\val\597_jpg.rf.d88b27292dd08db908ec2208c3e98f97.jpg,,val,bare_numeric,2,REMOVE,CROSS_SPLIT_NEARDUP_LEAKAGE,HIGH,46693,
C:\ssd projects\nano big\data\Dataset-Main\images\val\598_jpg.rf.063e417ebb9cd9c4618aa4acc402a461.jpg,C:\ssd projects\nano big\data\Dataset-Curated\images\val\598_jpg.rf.063e417ebb9cd9c4618aa4acc402a461.jpg,val,bare_numeric,1,KEEP,UNIQUE,HIGH,41204,
C:\ssd projects\nano big\data\Dataset-Main\images\val\598_jpg.rf.e6eaee5ba120747acc831bd8f4efd0a9.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,43971,
C:\ssd projects\nano big\data\Dataset-Main\images\val\598_jpg.rf.f896d916069035e163586e02b296db7c.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,41410,
C:\ssd projects\nano big\data\Dataset-Main\images\val\598_jpg.rf.faa41e6a3e3156118e8ca2117b7b4e86.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,41410,
C:\ssd projects\nano big\data\Dataset-Main\images\val\599_jpg.rf.1a9bc6fb04a1f9708ef3c158f1506ffb.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,41410,
C:\ssd projects\nano big\data\Dataset-Main\images\val\599_jpg.rf.9ad1df6a7223c567fb060f2809f2732c.jpg,,val,bare_numeric,2,REMOVE,DUPLICATE_NEAR,HIGH,44070,
