image_id,source_dataset,original_path,subject_id,video_id,session_id,split,visual_group_id,class_count,classes_present,n_closed,n_open,n_yawn,image_width,image_height,max_eye_box_width,quality_status,annotation_status,lighting_condition,gray_flag,brightness,blur_var,blur_status,glasses_status,reason_code,reason,decision
000001_jpg.rf.1ebaf589306e69967f1640ae414e577f,bare_numeric,C:\mini_yolo\dataset\images\train\000001_jpg.rf.1ebaf589306e69967f1640ae414e577f.jpg,unknown,unknown,unknown,train,24716,1,open_eye,0,1,0,640,640,0.7734,ok,over_tau,normal_daylight,rgb,103.07,475.96,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
Yimg_000332_jpg.rf.f821b50ac5f4c7f3a8e51e511c888ddb,Yimg,C:\mini_yolo\dataset\images\train\Yimg_000332_jpg.rf.f821b50ac5f4c7f3a8e51e511c888ddb.jpg,unknown,unknown,unknown,train,39619,1,yawning,0,0,1,640,640,0.0,ok,eye_scale,low_light,rgb,72.02,1526.22,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
Yimg_000333_jpg.rf.b08b9aedf2513dfd14e24b01b81fd839,Yimg,C:\mini_yolo\dataset\images\train\Yimg_000333_jpg.rf.b08b9aedf2513dfd14e24b01b81fd839.jpg,unknown,unknown,unknown,train,39602,1,yawning,0,0,1,640,640,0.0,ok,eye_scale,low_light,rgb,74.49,19003.14,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
Yimg_000336_jpg.rf.e8472a1a0fc84b0adb4b693aeb3682e1,Yimg,C:\mini_yolo\dataset\images\train\Yimg_000336_jpg.rf.e8472a1a0fc84b0adb4b693aeb3682e1.jpg,unknown,unknown,unknown,train,39610,1,yawning,0,0,1,640,640,0.0,ok,eye_scale,low_light,rgb,75.12,24570.57,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
Yimg_000336_jpg.rf.f08c5bbd69da17ffe1a54fbaaedca259,Yimg,C:\mini_yolo\dataset\images\train\Yimg_000336_jpg.rf.f08c5bbd69da17ffe1a54fbaaedca259.jpg,unknown,unknown,unknown,train,39622,1,yawning,0,0,1,640,640,0.0,ok,eye_scale,low_light,rgb,74.13,17150.91,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
Yimg_000337_jpg.rf.1e6fbefffee4d3975d55734df22ee3a0,Yimg,C:\mini_yolo\dataset\images\train\Yimg_000337_jpg.rf.1e6fbefffee4d3975d55734df22ee3a0.jpg,unknown,unknown,unknown,train,39613,1,yawning,0,0,1,640,640,0.0,ok,eye_scale,low_light,rgb,73.88,14738.92,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
Yimg_000338_jpg.rf.a3d1e9dfa4caa7289cbc07493fe7666f,Yimg,C:\mini_yolo\dataset\images\train\Yimg_000338_jpg.rf.a3d1e9dfa4caa7289cbc07493fe7666f.jpg,unknown,unknown,unknown,train,39616,1,yawning,0,0,1,640,640,0.0,ok,eye_scale,low_light,rgb,73.73,13242.04,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
Yimg_000339_jpg.rf.1b55e3aba7437a6c4c9b6bee9b88bef9,Yimg,C:\mini_yolo\dataset\images\train\Yimg_000339_jpg.rf.1b55e3aba7437a6c4c9b6bee9b88bef9.jpg,unknown,unknown,unknown,train,39618,1,yawning,0,0,1,640,640,0.0,ok,eye_scale,low_light,rgb,72.23,2893.41,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000010_jpg.rf.59f724f8d1613ca3cde94f111aa7cb2d,bare_numeric,C:\mini_yolo\dataset\images\val\000010_jpg.rf.59f724f8d1613ca3cde94f111aa7cb2d.jpg,unknown,unknown,unknown,val,39627,1,open_eye,0,1,0,640,640,0.1313,ok,eye_scale,low_light,rgb,85.3,93.32,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000020_jpg.rf.e98cf2cfd959c0406e740b1739bfcfb5,bare_numeric,C:\mini_yolo\dataset\images\val\000020_jpg.rf.e98cf2cfd959c0406e740b1739bfcfb5.jpg,unknown,unknown,unknown,val,39628,2,open_eye,0,2,0,640,640,0.1102,ok,eye_scale,low_light,rgb,66.06,109.2,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000027_jpg.rf.f0596b46434741972817c7eba62f6fb3,bare_numeric,C:\mini_yolo\dataset\images\val\000027_jpg.rf.f0596b46434741972817c7eba62f6fb3.jpg,unknown,unknown,unknown,val,39629,2,open_eye,0,2,0,640,640,0.1477,ok,eye_scale,low_light,rgb,68.62,48.07,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000034_png_jpg.rf.274573244e3db0de62caab5d183d870b,unmatched,C:\mini_yolo\dataset\images\val\000034_png_jpg.rf.274573244e3db0de62caab5d183d870b.jpg,unknown,unknown,unknown,val,39630,1,open_eye,0,1,0,640,640,0.5578,ok,over_tau,low_light,rgb,99.6,74.8,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
000034_png_jpg.rf.b7cac380bb1d1588368f14100aee1824,unmatched,C:\mini_yolo\dataset\images\val\000034_png_jpg.rf.b7cac380bb1d1588368f14100aee1824.jpg,unknown,unknown,unknown,val,39631,1,open_eye,0,1,0,640,640,0.4234,ok,over_tau,normal_daylight,rgb,100.13,8278.88,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
000034_png_jpg.rf.e8cddea175af93d38ba7b90c8686bcbe,unmatched,C:\mini_yolo\dataset\images\val\000034_png_jpg.rf.e8cddea175af93d38ba7b90c8686bcbe.jpg,unknown,unknown,unknown,val,39632,1,open_eye,0,1,0,640,640,0.4234,ok,over_tau,normal_daylight,rgb,100.1,8256.08,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
000040_jpg.rf.9b0b3ff266ed69088f6bdee385cb019b,bare_numeric,C:\mini_yolo\dataset\images\val\000040_jpg.rf.9b0b3ff266ed69088f6bdee385cb019b.jpg,unknown,unknown,unknown,val,39633,1,open_eye,0,1,0,640,640,0.1125,ok,eye_scale,normal_daylight,rgb,116.24,87.15,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000046_jpg.rf.2dcf1b59687401eb74d23ad1e5bda7c9,bare_numeric,C:\mini_yolo\dataset\images\val\000046_jpg.rf.2dcf1b59687401eb74d23ad1e5bda7c9.jpg,unknown,unknown,unknown,val,43318,1,open_eye,0,1,0,640,640,0.6969,ok,over_tau,normal_daylight,rgb,138.31,3435.58,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
000046_jpg.rf.4861a7f87c3f426053b6ef561a3b2022,bare_numeric,C:\mini_yolo\dataset\images\val\000046_jpg.rf.4861a7f87c3f426053b6ef561a3b2022.jpg,unknown,unknown,unknown,val,39636,1,open_eye,0,1,0,640,640,0.5062,ok,over_tau,normal_daylight,rgb,137.95,10438.64,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
000047_jpg.rf.05164b3005290bcede1c7e18378700d2,bare_numeric,C:\mini_yolo\dataset\images\val\000047_jpg.rf.05164b3005290bcede1c7e18378700d2.jpg,unknown,unknown,unknown,val,39638,1,open_eye,0,1,0,640,640,0.6531,ok,over_tau,normal_daylight,rgb,146.13,13116.05,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
000047_jpg.rf.0c1cf1213b04bf675bf272b1c970cbcc,bare_numeric,C:\mini_yolo\dataset\images\val\000047_jpg.rf.0c1cf1213b04bf675bf272b1c970cbcc.jpg,unknown,unknown,unknown,val,39638,1,open_eye,0,1,0,640,640,0.6531,ok,over_tau,normal_daylight,rgb,146.73,436.28,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
000047_jpg.rf.4cb78119b7ff83a5980010ce75107e64,bare_numeric,C:\mini_yolo\dataset\images\val\000047_jpg.rf.4cb78119b7ff83a5980010ce75107e64.jpg,unknown,unknown,unknown,val,39639,1,open_eye,0,1,0,640,640,0.4422,ok,over_tau,normal_daylight,rgb,145.68,16310.72,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
000054_jpg.rf.561351b565b0554e8b4fc55ce3f09938,bare_numeric,C:\mini_yolo\dataset\images\val\000054_jpg.rf.561351b565b0554e8b4fc55ce3f09938.jpg,unknown,unknown,unknown,val,39640,2,open_eye,0,2,0,640,640,0.1469,ok,eye_scale,normal_daylight,rgb,133.83,202.24,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000056_jpg.rf.1ec0ed90fcaac23c73a517187a44f21d,bare_numeric,C:\mini_yolo\dataset\images\val\000056_jpg.rf.1ec0ed90fcaac23c73a517187a44f21d.jpg,unknown,unknown,unknown,val,39642,1,open_eye,0,1,0,640,640,0.7469,ok,over_tau,normal_daylight,rgb,101.14,12125.47,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
000056_jpg.rf.481e234195c934b8766d26a9a4936701,bare_numeric,C:\mini_yolo\dataset\images\val\000056_jpg.rf.481e234195c934b8766d26a9a4936701.jpg,unknown,unknown,unknown,val,39642,1,open_eye,0,1,0,640,640,0.7469,ok,over_tau,normal_daylight,rgb,101.48,18106.74,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
000056_jpg.rf.a52f5ebb2b03b39e477e64ef6eb24687,bare_numeric,C:\mini_yolo\dataset\images\val\000056_jpg.rf.a52f5ebb2b03b39e477e64ef6eb24687.jpg,unknown,unknown,unknown,val,39643,1,open_eye,0,1,0,640,640,0.7609,ok,over_tau,normal_daylight,rgb,100.46,48.37,unknown,unknown,C,eye box wider than tau: eye close-up crop or face-scale mislabel; ambiguous and not deployment-relevant,REMOVE
000066_jpg.rf.ae80624aa1d0ab02c571aa67eb600f02,bare_numeric,C:\mini_yolo\dataset\images\val\000066_jpg.rf.ae80624aa1d0ab02c571aa67eb600f02.jpg,unknown,unknown,unknown,val,39644,2,open_eye,0,2,0,640,640,0.1539,ok,eye_scale,low_light,rgb,89.73,42.96,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000069_jpg.rf.95531459bcd50fbe9f025670f65aa30e,bare_numeric,C:\mini_yolo\dataset\images\val\000069_jpg.rf.95531459bcd50fbe9f025670f65aa30e.jpg,unknown,unknown,unknown,val,39645,2,open_eye,0,2,0,640,640,0.1445,ok,eye_scale,normal_daylight,rgb,145.97,109.96,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000082_jpg.rf.35134ecf4be8f491a18a3c9800b68c83,bare_numeric,C:\mini_yolo\dataset\images\val\000082_jpg.rf.35134ecf4be8f491a18a3c9800b68c83.jpg,unknown,unknown,unknown,val,39646,2,open_eye,0,2,0,640,640,0.1523,ok,eye_scale,low_light,rgb,63.83,103.66,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000097_jpg.rf.3ba4058c5a9274182d397817f3d5a514,bare_numeric,C:\mini_yolo\dataset\images\val\000097_jpg.rf.3ba4058c5a9274182d397817f3d5a514.jpg,unknown,unknown,unknown,val,39647,2,open_eye,0,2,0,640,640,0.1273,ok,eye_scale,normal_daylight,rgb,129.4,231.68,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000103_jpg.rf.282b3d23ff82e170a7784649b2e93d78,bare_numeric,C:\mini_yolo\dataset\images\val\000103_jpg.rf.282b3d23ff82e170a7784649b2e93d78.jpg,unknown,unknown,unknown,val,39648,2,open_eye,0,2,0,640,640,0.1242,ok,eye_scale,normal_daylight,rgb,134.05,69.89,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000113_jpg.rf.af779fbf10d8978f3f224bec939e4a97,bare_numeric,C:\mini_yolo\dataset\images\val\000113_jpg.rf.af779fbf10d8978f3f224bec939e4a97.jpg,unknown,unknown,unknown,val,39649,2,open_eye,0,2,0,640,640,0.1586,ok,eye_scale,normal_daylight,rgb,163.95,47.45,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000125_jpg.rf.424fa16530a2b73280868ada56a2df4d,bare_numeric,C:\mini_yolo\dataset\images\val\000125_jpg.rf.424fa16530a2b73280868ada56a2df4d.jpg,unknown,unknown,unknown,val,39650,2,open_eye,0,2,0,640,640,0.2047,ok,eye_scale,normal_daylight,rgb,107.98,78.7,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000135_jpg.rf.e2a77ed0ee4b57ae90eb19a55b95ab49,bare_numeric,C:\mini_yolo\dataset\images\val\000135_jpg.rf.e2a77ed0ee4b57ae90eb19a55b95ab49.jpg,unknown,unknown,unknown,val,39651,1,open_eye,0,1,0,640,640,0.175,ok,eye_scale,low_light,rgb,71.35,72.74,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000141_jpg.rf.e76d5d6d89f6239d85a0b60149f113e6,bare_numeric,C:\mini_yolo\dataset\images\val\000141_jpg.rf.e76d5d6d89f6239d85a0b60149f113e6.jpg,unknown,unknown,unknown,val,39652,2,open_eye,0,2,0,640,640,0.1633,ok,eye_scale,normal_daylight,rgb,107.57,54.74,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000142_jpg.rf.4eec572236b1818e20ebf2a869e4b72c,bare_numeric,C:\mini_yolo\dataset\images\val\000142_jpg.rf.4eec572236b1818e20ebf2a869e4b72c.jpg,unknown,unknown,unknown,val,39653,2,open_eye,0,2,0,640,640,0.1117,ok,eye_scale,low_light,rgb,66.41,51.97,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000157_jpg.rf.f3489d71ab149082b06a8727ee5cba11,bare_numeric,C:\mini_yolo\dataset\images\val\000157_jpg.rf.f3489d71ab149082b06a8727ee5cba11.jpg,unknown,unknown,unknown,val,39654,2,open_eye,0,2,0,640,640,0.1281,ok,eye_scale,low_light,rgb,91.62,117.27,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000173_jpg.rf.76acfacb933c895fe0501324c6f9cec4,bare_numeric,C:\mini_yolo\dataset\images\val\000173_jpg.rf.76acfacb933c895fe0501324c6f9cec4.jpg,unknown,unknown,unknown,val,39655,2,open_eye,0,2,0,640,640,0.1578,ok,eye_scale,low_light,rgb,99.68,94.45,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000186_jpg.rf.097703494461d0383eecc3922ecbc7d1,bare_numeric,C:\mini_yolo\dataset\images\val\000186_jpg.rf.097703494461d0383eecc3922ecbc7d1.jpg,unknown,unknown,unknown,val,39656,2,open_eye,0,2,0,640,640,0.1156,ok,eye_scale,normal_daylight,rgb,134.1,84.46,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000187_jpg.rf.0fae384b267f0b1ffa0570162baf6fd8,bare_numeric,C:\mini_yolo\dataset\images\val\000187_jpg.rf.0fae384b267f0b1ffa0570162baf6fd8.jpg,unknown,unknown,unknown,val,39657,2,open_eye,0,2,0,640,640,0.1437,ok,eye_scale,normal_daylight,rgb,150.09,90.37,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000212_jpg.rf.9736c001ae03085ce117d1a28c5c496d,bare_numeric,C:\mini_yolo\dataset\images\val\000212_jpg.rf.9736c001ae03085ce117d1a28c5c496d.jpg,unknown,unknown,unknown,val,39658,2,open_eye,0,2,0,640,640,0.1094,ok,eye_scale,normal_daylight,rgb,122.57,126.08,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000225_jpg.rf.2dbd6c200228f7085aca0f481fd5c5b7,bare_numeric,C:\mini_yolo\dataset\images\val\000225_jpg.rf.2dbd6c200228f7085aca0f481fd5c5b7.jpg,unknown,unknown,unknown,val,39659,2,open_eye,0,2,0,640,640,0.1719,ok,eye_scale,normal_daylight,rgb,106.57,131.39,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000227_jpg.rf.2145cb869da2bcfccb6dd8f5a2b4b5a8,bare_numeric,C:\mini_yolo\dataset\images\val\000227_jpg.rf.2145cb869da2bcfccb6dd8f5a2b4b5a8.jpg,unknown,unknown,unknown,val,39660,2,open_eye,0,2,0,640,640,0.1328,ok,eye_scale,normal_daylight,rgb,129.29,91.45,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000239_jpg.rf.2be4f1bfae55075ae4e2639982a2c481,bare_numeric,C:\mini_yolo\dataset\images\val\000239_jpg.rf.2be4f1bfae55075ae4e2639982a2c481.jpg,unknown,unknown,unknown,val,39661,2,open_eye,0,2,0,640,640,0.1578,ok,eye_scale,normal_daylight,rgb,151.05,144.87,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000256_jpg.rf.a79e0cdb84f72de2c725d6c6c2ee2192,bare_numeric,C:\mini_yolo\dataset\images\val\000256_jpg.rf.a79e0cdb84f72de2c725d6c6c2ee2192.jpg,unknown,unknown,unknown,val,39662,2,open_eye,0,2,0,640,640,0.1508,ok,eye_scale,normal_daylight,rgb,137.61,81.2,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000269_jpg.rf.9ac20b067607f85c9bba0e44b147c931,bare_numeric,C:\mini_yolo\dataset\images\val\000269_jpg.rf.9ac20b067607f85c9bba0e44b147c931.jpg,unknown,unknown,unknown,val,39663,2,open_eye,0,2,0,640,640,0.1938,ok,eye_scale,normal_daylight,rgb,128.98,120.48,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000282_jpg.rf.2abfeb473eda04ddcbf93558ee324dda,bare_numeric,C:\mini_yolo\dataset\images\val\000282_jpg.rf.2abfeb473eda04ddcbf93558ee324dda.jpg,unknown,unknown,unknown,val,39664,2,open_eye,0,2,0,640,640,0.1422,ok,eye_scale,low_light,rgb,61.56,63.89,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000287_jpg.rf.72c335547af56b5446316e40e34f1a00,bare_numeric,C:\mini_yolo\dataset\images\val\000287_jpg.rf.72c335547af56b5446316e40e34f1a00.jpg,unknown,unknown,unknown,val,39665,2,open_eye,0,2,0,640,640,0.132,ok,eye_scale,normal_daylight,rgb,146.18,55.86,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000307_jpg.rf.11c51f44431706da303dd9bb8a16e177,bare_numeric,C:\mini_yolo\dataset\images\val\000307_jpg.rf.11c51f44431706da303dd9bb8a16e177.jpg,unknown,unknown,unknown,val,39666,1,open_eye,0,1,0,640,640,0.1008,ok,eye_scale,normal_daylight,rgb,136.36,104.8,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000308_jpg.rf.1ee8357a79b8ecc2a22bd6bf09a8f5e8,bare_numeric,C:\mini_yolo\dataset\images\val\000308_jpg.rf.1ee8357a79b8ecc2a22bd6bf09a8f5e8.jpg,unknown,unknown,unknown,val,39667,2,open_eye,0,2,0,640,640,0.2023,ok,eye_scale,low_light,rgb,89.11,119.59,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000319_jpg.rf.f90fd222fb950205e0877e4f7dcc0b21,bare_numeric,C:\mini_yolo\dataset\images\val\000319_jpg.rf.f90fd222fb950205e0877e4f7dcc0b21.jpg,unknown,unknown,unknown,val,39668,2,open_eye,0,2,0,640,640,0.132,ok,eye_scale,normal_daylight,rgb,140.27,258.48,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000334_jpg.rf.91052e79c32eedf1fc38e8e162edf180,bare_numeric,C:\mini_yolo\dataset\images\val\000334_jpg.rf.91052e79c32eedf1fc38e8e162edf180.jpg,unknown,unknown,unknown,val,39669,2,open_eye,0,2,0,640,640,0.1187,ok,eye_scale,normal_daylight,rgb,153.78,104.22,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000354_jpg.rf.903390a790c08942843161baacf91aea,bare_numeric,C:\mini_yolo\dataset\images\val\000354_jpg.rf.903390a790c08942843161baacf91aea.jpg,unknown,unknown,unknown,val,39670,2,open_eye,0,2,0,640,640,0.15,ok,eye_scale,low_light,rgb,98.32,50.25,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000372_jpg.rf.2cea1eb1664641811da5faa142bbd031,bare_numeric,C:\mini_yolo\dataset\images\val\000372_jpg.rf.2cea1eb1664641811da5faa142bbd031.jpg,unknown,unknown,unknown,val,39671,2,open_eye,0,2,0,640,640,0.1305,ok,eye_scale,normal_daylight,rgb,150.57,72.89,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000385_jpg.rf.4ad4f8fdda6c9341ef088e2a92035493,bare_numeric,C:\mini_yolo\dataset\images\val\000385_jpg.rf.4ad4f8fdda6c9341ef088e2a92035493.jpg,unknown,unknown,unknown,val,39672,2,open_eye,0,2,0,640,640,0.1852,ok,eye_scale,low_light,rgb,82.23,71.15,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000391_jpg.rf.6e57dacd0fdb500b682079c9030d45d8,bare_numeric,C:\mini_yolo\dataset\images\val\000391_jpg.rf.6e57dacd0fdb500b682079c9030d45d8.jpg,unknown,unknown,unknown,val,39673,2,open_eye,0,2,0,640,640,0.1562,ok,eye_scale,low_light,rgb,86.24,40.32,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000399_jpg.rf.6bc164611d033cedea21896ecf990f2e,bare_numeric,C:\mini_yolo\dataset\images\val\000399_jpg.rf.6bc164611d033cedea21896ecf990f2e.jpg,unknown,unknown,unknown,val,39674,2,open_eye,0,2,0,640,640,0.157,ok,eye_scale,normal_daylight,rgb,128.39,107.33,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000406_jpg.rf.ffd6aaf416a5dae55a8a5f67a603eafc,bare_numeric,C:\mini_yolo\dataset\images\val\000406_jpg.rf.ffd6aaf416a5dae55a8a5f67a603eafc.jpg,unknown,unknown,unknown,val,39675,2,open_eye,0,2,0,640,640,0.1352,ok,eye_scale,normal_daylight,rgb,155.65,133.56,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000411_jpg.rf.df9443f658868098cce9c1a8d730f933,bare_numeric,C:\mini_yolo\dataset\images\val\000411_jpg.rf.df9443f658868098cce9c1a8d730f933.jpg,unknown,unknown,unknown,val,39676,2,open_eye,0,2,0,640,640,0.1719,ok,eye_scale,normal_daylight,rgb,139.68,108.74,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000422_jpg.rf.2b50d50e936a2e1401f267fe10a8c935,bare_numeric,C:\mini_yolo\dataset\images\val\000422_jpg.rf.2b50d50e936a2e1401f267fe10a8c935.jpg,unknown,unknown,unknown,val,39677,2,open_eye,0,2,0,640,640,0.1453,ok,eye_scale,normal_daylight,rgb,142.71,187.96,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000439_jpg.rf.3d5cf3d29c921280c59c84f9d8601665,bare_numeric,C:\mini_yolo\dataset\images\val\000439_jpg.rf.3d5cf3d29c921280c59c84f9d8601665.jpg,unknown,unknown,unknown,val,39678,2,open_eye,0,2,0,640,640,0.1719,ok,eye_scale,normal_daylight,rgb,110.24,95.89,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000455_jpg.rf.f42504701d41e3bb2e1a06c436561554,bare_numeric,C:\mini_yolo\dataset\images\val\000455_jpg.rf.f42504701d41e3bb2e1a06c436561554.jpg,unknown,unknown,unknown,val,39679,1,open_eye,0,1,0,640,640,0.15,ok,eye_scale,normal_daylight,rgb,115.32,168.65,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000459_jpg.rf.73b43eda13a9c1abecac2b4a52cbefb6,bare_numeric,C:\mini_yolo\dataset\images\val\000459_jpg.rf.73b43eda13a9c1abecac2b4a52cbefb6.jpg,unknown,unknown,unknown,val,39680,2,open_eye,0,2,0,640,640,0.1484,ok,eye_scale,normal_daylight,rgb,114.46,138.54,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000467_jpg.rf.55db2864d515cb8d45058340bb7115c5,bare_numeric,C:\mini_yolo\dataset\images\val\000467_jpg.rf.55db2864d515cb8d45058340bb7115c5.jpg,unknown,unknown,unknown,val,39681,2,open_eye,0,2,0,640,640,0.1883,ok,eye_scale,normal_daylight,rgb,109.28,77.27,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000471_jpg.rf.c8e729efc3afcbe9c1d8cc34c672cd08,bare_numeric,C:\mini_yolo\dataset\images\val\000471_jpg.rf.c8e729efc3afcbe9c1d8cc34c672cd08.jpg,unknown,unknown,unknown,val,39682,2,open_eye,0,2,0,640,640,0.1445,ok,eye_scale,low_light,rgb,83.73,133.34,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000482_jpg.rf.6434c3b225dfb2e13144b89fd5ec20ed,bare_numeric,C:\mini_yolo\dataset\images\val\000482_jpg.rf.6434c3b225dfb2e13144b89fd5ec20ed.jpg,unknown,unknown,unknown,val,39683,2,open_eye,0,2,0,640,640,0.0992,ok,eye_scale,normal_daylight,rgb,105.8,241.51,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000486_jpg.rf.a8d4295d5c84794b384e5cbb5e50e26b,bare_numeric,C:\mini_yolo\dataset\images\val\000486_jpg.rf.a8d4295d5c84794b384e5cbb5e50e26b.jpg,unknown,unknown,unknown,val,39684,2,open_eye,0,2,0,640,640,0.1453,ok,eye_scale,normal_daylight,rgb,105.29,75.03,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000501_jpg.rf.7fb0c117176cd1f6e3343c702064496d,bare_numeric,C:\mini_yolo\dataset\images\val\000501_jpg.rf.7fb0c117176cd1f6e3343c702064496d.jpg,unknown,unknown,unknown,val,39685,2,open_eye,0,2,0,640,640,0.1648,ok,eye_scale,low_light,rgb,76.34,129.95,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000516_jpg.rf.56aa5ff9850d7cdba2d4bafc58eb22ea,bare_numeric,C:\mini_yolo\dataset\images\val\000516_jpg.rf.56aa5ff9850d7cdba2d4bafc58eb22ea.jpg,unknown,unknown,unknown,val,39686,2,open_eye,0,2,0,640,640,0.1531,ok,eye_scale,bright_or_backlit,rgb,192.01,87.25,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000533_jpg.rf.a5eeb887584ea4e8682b3cf4e11418c4,bare_numeric,C:\mini_yolo\dataset\images\val\000533_jpg.rf.a5eeb887584ea4e8682b3cf4e11418c4.jpg,unknown,unknown,unknown,val,39687,2,open_eye,0,2,0,640,640,0.1555,ok,eye_scale,normal_daylight,rgb,134.35,45.81,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
000541_jpg.rf.d696802f11f8e0a566f3362e0e557bac,bare_numeric,C:\mini_yolo\dataset\images\val\000541_jpg.rf.d696802f11f8e0a566f3362e0e557bac.jpg,unknown,unknown,unknown,val,39688,2,open_eye,0,2,0,640,640,0.1375,ok,eye_scale,normal_daylight,rgb,100.5,135.18,unknown,unknown,A,eye boxes at eye scale; deployment-relevant framing,KEEP
