image_id,source_dataset,original_path,final_path,subject_id,video_id,session_id,split,visual_group_id,class_count,classes_present,n_closed,n_open,n_yawn,image_width,image_height,max_eye_box_width,quality_status,duplicate_status,annotation_status,lighting_condition,gray_flag,brightness,blur_var,blur_status,glasses_status,reason_code,reason
000001_jpg.rf.bc86be6e310885eda2b091ac1d57e99e,bare_numeric,C:\mini_yolo\dataset\images\train\000001_jpg.rf.bc86be6e310885eda2b091ac1d57e99e.jpg,C:\mini_yolo\dataset_final_v1\images\train\000001_jpg.rf.bc86be6e310885eda2b091ac1d57e99e.jpg,unknown,unknown,unknown,train,2,2,open_eye,0,2,0,640,640,0.1023,ok,unique,eye_scale,normal_daylight,rgb,146.86,594.26,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_714_jpg.rf.96ece09e7bd02d905998cf0c0615bee3,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_714_jpg.rf.96ece09e7bd02d905998cf0c0615bee3.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_714_jpg.rf.96ece09e7bd02d905998cf0c0615bee3.jpg,unknown,unknown,unknown,train,38540,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,183.06,34.46,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_715_jpg.rf.b02834fa2be938429e4cd687b2d1228f,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_715_jpg.rf.b02834fa2be938429e4cd687b2d1228f.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_715_jpg.rf.b02834fa2be938429e4cd687b2d1228f.jpg,unknown,unknown,unknown,train,38542,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,111.98,63.31,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_715_jpg.rf.bd40796f2affd9b1a23d8da9848f38b1,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_715_jpg.rf.bd40796f2affd9b1a23d8da9848f38b1.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_715_jpg.rf.bd40796f2affd9b1a23d8da9848f38b1.jpg,unknown,unknown,unknown,train,38542,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,134.94,64.17,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_716_jpg.rf.7c6f04859723c2ab24a43b2072a8cd00,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_716_jpg.rf.7c6f04859723c2ab24a43b2072a8cd00.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_716_jpg.rf.7c6f04859723c2ab24a43b2072a8cd00.jpg,unknown,unknown,unknown,train,38544,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,139.72,92.22,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_716_jpg.rf.9815d0d645e672202cbbd0f29e66e9b5,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_716_jpg.rf.9815d0d645e672202cbbd0f29e66e9b5.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_716_jpg.rf.9815d0d645e672202cbbd0f29e66e9b5.jpg,unknown,unknown,unknown,train,38544,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,182.69,92.53,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_717_jpg.rf.7c5c4255a4d4cc53c67e0895c3686bb3,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_717_jpg.rf.7c5c4255a4d4cc53c67e0895c3686bb3.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_717_jpg.rf.7c5c4255a4d4cc53c67e0895c3686bb3.jpg,unknown,unknown,unknown,train,38546,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,177.92,65.33,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_717_jpg.rf.de6d1b1c35d6874e00da313634f4c0d4,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_717_jpg.rf.de6d1b1c35d6874e00da313634f4c0d4.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_717_jpg.rf.de6d1b1c35d6874e00da313634f4c0d4.jpg,unknown,unknown,unknown,train,38546,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,bright_or_backlit,rgb,219.76,54.71,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_718_jpg.rf.2f2a47684ec7246f1a4b903e5935d671,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_718_jpg.rf.2f2a47684ec7246f1a4b903e5935d671.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_718_jpg.rf.2f2a47684ec7246f1a4b903e5935d671.jpg,unknown,unknown,unknown,train,38547,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,148.29,79.18,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_723_jpg.rf.5449002d68d66e3921b8a7290070c2df,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_723_jpg.rf.5449002d68d66e3921b8a7290070c2df.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_723_jpg.rf.5449002d68d66e3921b8a7290070c2df.jpg,unknown,unknown,unknown,train,38548,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,155.28,115.36,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_724_jpg.rf.64dcf8502ac4079f71a69436645f3a3d,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_724_jpg.rf.64dcf8502ac4079f71a69436645f3a3d.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_724_jpg.rf.64dcf8502ac4079f71a69436645f3a3d.jpg,unknown,unknown,unknown,train,38550,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,low_light,rgb,88.76,65.33,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_724_jpg.rf.ac4137fac844b2ddac9c7d60c808efd3,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_724_jpg.rf.ac4137fac844b2ddac9c7d60c808efd3.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_724_jpg.rf.ac4137fac844b2ddac9c7d60c808efd3.jpg,unknown,unknown,unknown,train,38550,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,night_or_very_low_light,rgb,35.75,49.42,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_725_jpg.rf.1ddab97f8c2a25c5a02856faab6d8d6d,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_725_jpg.rf.1ddab97f8c2a25c5a02856faab6d8d6d.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_725_jpg.rf.1ddab97f8c2a25c5a02856faab6d8d6d.jpg,unknown,unknown,unknown,train,38551,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,145.26,161.61,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_726_jpg.rf.3143d0676f4796cf93e94829b549dbce,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_726_jpg.rf.3143d0676f4796cf93e94829b549dbce.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_726_jpg.rf.3143d0676f4796cf93e94829b549dbce.jpg,unknown,unknown,unknown,train,38552,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,181.98,87.06,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_727_jpg.rf.ae535db7ea1e5077cde8bf6b4bb36d31,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_727_jpg.rf.ae535db7ea1e5077cde8bf6b4bb36d31.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_727_jpg.rf.ae535db7ea1e5077cde8bf6b4bb36d31.jpg,unknown,unknown,unknown,train,38553,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,low_light,rgb,69.7,70.96,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_728_jpg.rf.18bc1de589bfa16d809b5976f416dfc2,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_728_jpg.rf.18bc1de589bfa16d809b5976f416dfc2.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_728_jpg.rf.18bc1de589bfa16d809b5976f416dfc2.jpg,unknown,unknown,unknown,train,38555,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,150.88,97.54,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_728_jpg.rf.ac6f002d4021fca8c8b645ab4c32ffd5,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_728_jpg.rf.ac6f002d4021fca8c8b645ab4c32ffd5.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_728_jpg.rf.ac6f002d4021fca8c8b645ab4c32ffd5.jpg,unknown,unknown,unknown,train,38555,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,114.94,87.95,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_729_jpg.rf.1e4b2827baf18a8075282e946f14e47e,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_729_jpg.rf.1e4b2827baf18a8075282e946f14e47e.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_729_jpg.rf.1e4b2827baf18a8075282e946f14e47e.jpg,unknown,unknown,unknown,train,38557,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,162.53,154.08,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_729_jpg.rf.4eef5368b0d40d8ded00fc3bb4f34695,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_729_jpg.rf.4eef5368b0d40d8ded00fc3bb4f34695.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_729_jpg.rf.4eef5368b0d40d8ded00fc3bb4f34695.jpg,unknown,unknown,unknown,train,38557,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,119.66,153.0,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_72_jpg.rf.311fed15339b3a5daeb8caf572e638e9,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_72_jpg.rf.311fed15339b3a5daeb8caf572e638e9.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_72_jpg.rf.311fed15339b3a5daeb8caf572e638e9.jpg,unknown,unknown,unknown,train,38558,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,149.36,52.56,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_733_jpg.rf.8e34d53f22412b9305c764bd2efc54be,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_733_jpg.rf.8e34d53f22412b9305c764bd2efc54be.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_733_jpg.rf.8e34d53f22412b9305c764bd2efc54be.jpg,unknown,unknown,unknown,train,38560,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,125.42,60.82,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_733_jpg.rf.cdd73640aa87353052213b04755cfbf0,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_733_jpg.rf.cdd73640aa87353052213b04755cfbf0.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_733_jpg.rf.cdd73640aa87353052213b04755cfbf0.jpg,unknown,unknown,unknown,train,38560,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,152.89,65.89,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_734_jpg.rf.536ec6619ea855e02025a6d3d2866349,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_734_jpg.rf.536ec6619ea855e02025a6d3d2866349.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_734_jpg.rf.536ec6619ea855e02025a6d3d2866349.jpg,unknown,unknown,unknown,train,38561,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,121.29,46.44,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_735_jpg.rf.67e37642d32eb8a5c831d204ea2a72c6,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_735_jpg.rf.67e37642d32eb8a5c831d204ea2a72c6.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_735_jpg.rf.67e37642d32eb8a5c831d204ea2a72c6.jpg,unknown,unknown,unknown,train,38562,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,155.16,48.51,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_736_jpg.rf.099b1574406c74659da1d90f87c151f0,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_736_jpg.rf.099b1574406c74659da1d90f87c151f0.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_736_jpg.rf.099b1574406c74659da1d90f87c151f0.jpg,unknown,unknown,unknown,train,38564,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,122.58,53.34,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_736_jpg.rf.360d019f60e6cba6b8307186d194dc85,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_736_jpg.rf.360d019f60e6cba6b8307186d194dc85.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_736_jpg.rf.360d019f60e6cba6b8307186d194dc85.jpg,unknown,unknown,unknown,train,38564,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,176.2,66.25,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_739_jpg.rf.088a888eb958c6879bc818b5ab45d875,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_739_jpg.rf.088a888eb958c6879bc818b5ab45d875.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_739_jpg.rf.088a888eb958c6879bc818b5ab45d875.jpg,unknown,unknown,unknown,train,38565,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,grayscale_or_ir,169.85,36.92,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_739_jpg.rf.3b86f76c3865abb3945737d820c885a9,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_739_jpg.rf.3b86f76c3865abb3945737d820c885a9.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_739_jpg.rf.3b86f76c3865abb3945737d820c885a9.jpg,unknown,unknown,unknown,train,38566,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,grayscale_or_ir,149.85,36.93,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_73_jpg.rf.9b23f80769e9984e3c714d3d9f5ab350,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_73_jpg.rf.9b23f80769e9984e3c714d3d9f5ab350.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_73_jpg.rf.9b23f80769e9984e3c714d3d9f5ab350.jpg,unknown,unknown,unknown,train,38567,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,low_light,rgb,91.29,38.35,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_73_jpg.rf.afa43af21b735a23921f2be237fc8714,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_73_jpg.rf.afa43af21b735a23921f2be237fc8714.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_73_jpg.rf.afa43af21b735a23921f2be237fc8714.jpg,unknown,unknown,unknown,train,38568,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,low_light,rgb,88.3,38.29,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_741_jpg.rf.10accfc95afcc941ec1b584b6eb36bfa,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_741_jpg.rf.10accfc95afcc941ec1b584b6eb36bfa.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_741_jpg.rf.10accfc95afcc941ec1b584b6eb36bfa.jpg,unknown,unknown,unknown,train,38570,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,136.78,32.84,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_741_jpg.rf.33a4073e0b4255c86e54cac8b4f4bf63,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_741_jpg.rf.33a4073e0b4255c86e54cac8b4f4bf63.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_741_jpg.rf.33a4073e0b4255c86e54cac8b4f4bf63.jpg,unknown,unknown,unknown,train,38570,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,111.48,32.18,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_742_jpg.rf.0a3ac8baa035a2c909d299bb502d2fe1,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_742_jpg.rf.0a3ac8baa035a2c909d299bb502d2fe1.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_742_jpg.rf.0a3ac8baa035a2c909d299bb502d2fe1.jpg,unknown,unknown,unknown,train,38571,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,163.71,66.95,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_744_jpg.rf.8a2d0f8ebb1e79edca8ded29d077382b,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_744_jpg.rf.8a2d0f8ebb1e79edca8ded29d077382b.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_744_jpg.rf.8a2d0f8ebb1e79edca8ded29d077382b.jpg,unknown,unknown,unknown,train,38573,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,low_light,rgb,90.33,18.73,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_744_jpg.rf.e34c936f2c18f7d9fbed4ecbbcd6d385,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_744_jpg.rf.e34c936f2c18f7d9fbed4ecbbcd6d385.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_744_jpg.rf.e34c936f2c18f7d9fbed4ecbbcd6d385.jpg,unknown,unknown,unknown,train,38573,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,low_light,rgb,66.33,16.79,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_746_jpg.rf.a880aaae2c570e851ebb3c7f326ff2e2,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_746_jpg.rf.a880aaae2c570e851ebb3c7f326ff2e2.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_746_jpg.rf.a880aaae2c570e851ebb3c7f326ff2e2.jpg,unknown,unknown,unknown,train,38574,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,140.35,92.44,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_749_jpg.rf.e86730cf8bc5e51c38dd916a6d70f410,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_749_jpg.rf.e86730cf8bc5e51c38dd916a6d70f410.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_749_jpg.rf.e86730cf8bc5e51c38dd916a6d70f410.jpg,unknown,unknown,unknown,train,38575,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,128.89,111.83,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_749_jpg.rf.ff52e106a257f08594ba4f69fcc66f7c,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_749_jpg.rf.ff52e106a257f08594ba4f69fcc66f7c.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_749_jpg.rf.ff52e106a257f08594ba4f69fcc66f7c.jpg,unknown,unknown,unknown,train,38576,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,143.82,113.45,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_753_jpg.rf.4a416802b0266b99b6fb05575e39953a,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_753_jpg.rf.4a416802b0266b99b6fb05575e39953a.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_753_jpg.rf.4a416802b0266b99b6fb05575e39953a.jpg,unknown,unknown,unknown,train,38577,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,175.14,248.06,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_753_jpg.rf.c837d5ac74bd1d550f406bb899888e87,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_753_jpg.rf.c837d5ac74bd1d550f406bb899888e87.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_753_jpg.rf.c837d5ac74bd1d550f406bb899888e87.jpg,unknown,unknown,unknown,train,38578,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,172.25,249.32,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_754_jpg.rf.1b379bd1b9b201c933c503476e47238d,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_754_jpg.rf.1b379bd1b9b201c933c503476e47238d.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_754_jpg.rf.1b379bd1b9b201c933c503476e47238d.jpg,unknown,unknown,unknown,train,38579,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,115.55,57.31,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_754_jpg.rf.f38036fa7a6aa7f848e3644e589f31b0,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_754_jpg.rf.f38036fa7a6aa7f848e3644e589f31b0.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_754_jpg.rf.f38036fa7a6aa7f848e3644e589f31b0.jpg,unknown,unknown,unknown,train,38580,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,low_light,rgb,80.84,51.4,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_755_jpg.rf.5b1e4aa9d3d86cf1324c0f45401c7334,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_755_jpg.rf.5b1e4aa9d3d86cf1324c0f45401c7334.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_755_jpg.rf.5b1e4aa9d3d86cf1324c0f45401c7334.jpg,unknown,unknown,unknown,train,38582,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,low_light,rgb,95.16,54.53,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_755_jpg.rf.8a2ae3892da69c4e0da3b7836f312167,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_755_jpg.rf.8a2ae3892da69c4e0da3b7836f312167.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_755_jpg.rf.8a2ae3892da69c4e0da3b7836f312167.jpg,unknown,unknown,unknown,train,38582,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,134.35,61.2,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_756_jpg.rf.0f3e7e3959cb5793a19e127e9516ed2d,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_756_jpg.rf.0f3e7e3959cb5793a19e127e9516ed2d.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_756_jpg.rf.0f3e7e3959cb5793a19e127e9516ed2d.jpg,unknown,unknown,unknown,train,38583,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,low_light,rgb,64.53,63.47,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_757_jpg.rf.6af5f3352bc0943086bb4b0b337e670f,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_757_jpg.rf.6af5f3352bc0943086bb4b0b337e670f.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_757_jpg.rf.6af5f3352bc0943086bb4b0b337e670f.jpg,unknown,unknown,unknown,train,38584,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,155.67,62.54,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_759_jpg.rf.cd37f172d9ab6829613c26e10ad90d5f,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_759_jpg.rf.cd37f172d9ab6829613c26e10ad90d5f.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_759_jpg.rf.cd37f172d9ab6829613c26e10ad90d5f.jpg,unknown,unknown,unknown,train,38585,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,grayscale_or_ir,147.73,28.07,blurry,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_75_jpg.rf.3174bcc25a246ca2e7ec8f42e886da1d,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_75_jpg.rf.3174bcc25a246ca2e7ec8f42e886da1d.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_75_jpg.rf.3174bcc25a246ca2e7ec8f42e886da1d.jpg,unknown,unknown,unknown,train,38586,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,115.78,181.47,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_75_jpg.rf.dd85e533858b0aaf22d51f44e84bd574,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_75_jpg.rf.dd85e533858b0aaf22d51f44e84bd574.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_75_jpg.rf.dd85e533858b0aaf22d51f44e84bd574.jpg,unknown,unknown,unknown,train,38587,1,yawning,0,0,1,640,640,0.0,ok,unique,eye_scale,normal_daylight,rgb,123.71,180.81,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_764_jpg.rf.58a9a25eb3ac37768ca3fde90e5de7b8,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_764_jpg.rf.58a9a25eb3ac37768ca3fde90e5de7b8.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_764_jpg.rf.58a9a25eb3ac37768ca3fde90e5de7b8.jpg,unknown,unknown,unknown,train,38589,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,187.76,86.7,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
yawn_new_764_jpg.rf.af82eb14e401db24e3035f46ad9b7dc0,yawn_new,C:\mini_yolo\dataset\images\train\yawn_new_764_jpg.rf.af82eb14e401db24e3035f46ad9b7dc0.jpg,C:\mini_yolo\dataset_final_v1\images\train\yawn_new_764_jpg.rf.af82eb14e401db24e3035f46ad9b7dc0.jpg,unknown,unknown,unknown,train,38589,1,yawning,0,0,1,640,640,0.0,ok,intra_split_near_duplicate,eye_scale,normal_daylight,rgb,156.61,106.89,sharp,unknown,A,eye boxes at eye scale; deployment-relevant framing
